ISBN,Book-Rating,Total-Reviewers
8472230082,7.733333333333333,15
8472236552,7.9411764705882355,17
8477204055,7.333333333333333,15
8478884459,8.636363636363637,11
8478884955,8.181818181818182,11
8478886451,8.4,15
8483101610,7.636363636363637,11
8495501074,7.363636363636363,11
8495501090,7.615384615384615,13
8495501198,8.0,16
8495618605,7.9,20
8496246086,7.928571428571429,14
8804342838,7.666666666666667,18
8804476796,7.363636363636363,11
8806142100,7.739130434782608,23
8806143042,8.823529411764707,17
8807810212,6.2727272727272725,11
880781210X,7.647058823529412,17
8807813025,8.714285714285714,21
8807816067,8.363636363636363,11
8817106100,8.555555555555555,18
8817106259,7.666666666666667,15
8817131628,8.533333333333333,15
8826703132,9.714285714285714,21
8845205118,8.666666666666666,21
884590184X,8.0,17
8873122933,6.0,27
8878193526,7.416666666666667,12
9726106141,7.25,12
9727722458,6.642857142857143,14
